ProvId,Location,Municipality,Date,Year,Month,Day,Date2,MinSampleDepth,MaxSampleDepth,Chlorophyll,pH,Temperature,P,DissolvedOxygen,ElecticalConductivity,N,Turbidity,LocationEdited
572847,Västra Ringsjön,Höör,4/19/1999,1999,4,19,109,0.5,0.5,28,8.12,6.3,60,10.4,26.7,,,Västra Ringsjön
572848,Västra Ringsjön,Höör,5/17/1999,1999,5,17,137,0.5,0.5,9.5,8.2,11.8,35,10.3,27,,,Västra Ringsjön
572849,Västra Ringsjön,Höör,6/15/1999,1999,6,15,166,0.5,0.5,25,8.59,17,58,8.6,26.7,,,Västra Ringsjön
572850,Västra Ringsjön,Höör,7/20/1999,1999,7,20,201,0.5,0.5,49,8.97,21,100,8.6,26.8,,,Västra Ringsjön
572851,Västra Ringsjön,Höör,8/11/1999,1999,8,11,223,0.5,0.5,65,8.74,21,160,6.6,24.2,,,Västra Ringsjön
572852,Västra Ringsjön,Höör,9/16/1999,1999,9,16,259,0.5,0.5,63,8.92,17.2,160,8.1,24.8,,,Västra Ringsjön
572853,Västra Ringsjön,Höör,1/19/2000,2000,1,19,19,0.5,0.5,37,8,1.4,130,11.6,27,,,Västra Ringsjön
572854,Västra Ringsjön,Höör,10/18/2000,2000,10,18,292,0.5,0.5,17,8.1,12.3,130,10.2,27.2,,,Västra Ringsjön
572855,Västra Ringsjön,Höör,12/19/2000,2000,12,19,354,0.5,0.5,15,8,5,72,13.3,27.7,,,Västra Ringsjön
572856,Västra Ringsjön,Höör,2/16/2000,2000,2,16,47,0.5,0.5,40,8.2,2.7,100,14,26.6,,,Västra Ringsjön
572857,Västra Ringsjön,Höör,3/16/2000,2000,3,16,76,0.5,0.5,39,8.4,3,46,14,26.2,,,Västra Ringsjön
572858,Västra Ringsjön,Höör,4/18/2000,2000,4,18,109,0.5,0.5,14,8.1,8.2,42,11.9,26.8,,,Västra Ringsjön
572859,Västra Ringsjön,Höör,5/11/2000,2000,5,11,132,0.5,0.5,13,8.4,18.3,56,11.5,27.3,,,Västra Ringsjön
572860,Västra Ringsjön,Höör,6/19/2000,2000,6,19,171,0.5,0.5,23,9.1,17.6,44,10.8,27,,,Västra Ringsjön
572861,Västra Ringsjön,Höör,7/18/2000,2000,7,18,200,0.5,0.5,40,8.8,17.5,65,9.5,26.8,,,Västra Ringsjön
572862,Västra Ringsjön,Höör,8/17/2000,2000,8,17,230,0.5,0.5,54,9.1,19.3,86,12,25.8,,,Västra Ringsjön
572863,Västra Ringsjön,Höör,9/11/2000,2000,9,11,255,0.5,0.5,69,8.9,15.6,150,11.1,26.1,,,Västra Ringsjön
572864,Västra Ringsjön,Höör,1/17/2001,2001,1,17,17,0.5,0.5,14,8.35,0.9,67,14.7,31,,,Västra Ringsjön
572865,Västra Ringsjön,Höör,10/10/2001,2001,10,10,283,0.5,0.5,42,8.25,12.9,100,11.6,26,,,Västra Ringsjön
572866,Västra Ringsjön,Höör,11/13/2001,2001,11,13,317,0.5,0.5,32,8.1,5.4,100,12.2,28,,,Västra Ringsjön
572867,Västra Ringsjön,Höör,12/17/2001,2001,12,17,351,0.5,0.5,12,8,1.4,51,14.1,29,,,Västra Ringsjön
572868,Västra Ringsjön,Höör,3/14/2001,2001,3,14,73,0.5,0.5,46,8.65,2,140,16.8,28,,,Västra Ringsjön
572869,Västra Ringsjön,Höör,4/19/2001,2001,4,19,109,0.5,0.5,24,8.15,5.5,69,12.9,29,,,Västra Ringsjön
572870,Västra Ringsjön,Höör,5/16/2001,2001,5,16,136,0.5,0.5,8,8.6,17.9,44,11.1,29,,,Västra Ringsjön
572871,Västra Ringsjön,Höör,6/18/2001,2001,6,18,169,0.5,0.5,42,9,16.6,98,9.5,28,,,Västra Ringsjön
572873,Västra Ringsjön,Höör,8/17/2001,2001,8,17,229,0.5,0.5,63,8.8,20.3,120,11.8,27,,,Västra Ringsjön
572874,Västra Ringsjön,Höör,9/19/2001,2001,9,19,262,0.5,0.5,74,8.3,14.2,150,9.5,25,,,Västra Ringsjön
572876,Västra Ringsjön,Höör,10/22/2002,2002,10,22,295,0.5,0.5,4.5,8.2,6.4,130,11.5,26,,,Västra Ringsjön
572877,Västra Ringsjön,Höör,11/20/2002,2002,11,20,324,0.5,0.5,33,8.3,4,95,11.7,27,,,Västra Ringsjön
572878,Västra Ringsjön,Höör,2/20/2002,2002,2,20,51,0.5,0.5,5,8,3.5,66,12.7,26,,,Västra Ringsjön
572879,Västra Ringsjön,Höör,3/27/2002,2002,3,27,86,0.5,0.5,7,8.2,5.5,43,15,24,,,Västra Ringsjön
572880,Västra Ringsjön,Höör,4/12/2002,2002,4,12,102,0.5,0.5,19,8.65,7.8,19,12.9,25,,,Västra Ringsjön
572881,Västra Ringsjön,Höör,5/21/2002,2002,5,21,141,0.5,0.5,17,8.55,16.4,46,11,25,,,Västra Ringsjön
572882,Västra Ringsjön,Höör,6/19/2002,2002,6,19,170,0.5,0.5,70,9.25,19.7,87,13.1,25,,,Västra Ringsjön
572883,Västra Ringsjön,Höör,7/17/2002,2002,7,17,198,0.5,0.5,49,9.5,22.7,64,11.4,24.4,,,Västra Ringsjön
572884,Västra Ringsjön,Höör,8/16/2002,2002,8,16,228,0.5,0.5,110,9.2,23.3,130,11.5,24.4,,,Västra Ringsjön
572885,Västra Ringsjön,Höör,9/13/2002,2002,9,13,256,0.5,0.5,86,9.05,23.4,180,11.4,25,,,Västra Ringsjön
572886,Västra Ringsjön,Höör,10/17/2003,2003,10,17,290,0.5,0.5,62,8.1,8.5,90,11.4,30,,,Västra Ringsjön
572887,Västra Ringsjön,Höör,11/17/2003,2003,11,17,321,0.5,0.5,55,8,4.5,80,12.1,29,,,Västra Ringsjön
572888,Västra Ringsjön,Höör,12/20/2003,2003,12,20,354,0.5,0.5,61,8,2.7,100,14.2,30,,,Västra Ringsjön
572889,Västra Ringsjön,Höör,2/12/2003,2003,2,12,43,0.5,0.5,12.5,8.1,1.6,28,14,30,,,Västra Ringsjön
572890,Västra Ringsjön,Höör,3/25/2003,2003,3,25,84,0.5,0.5,79,8.8,6.1,44,15.5,27,,,Västra Ringsjön
572891,Västra Ringsjön,Höör,4/23/2003,2003,4,23,113,0.5,0.5,47,9,11.5,51,20.6,27,,,Västra Ringsjön
572892,Västra Ringsjön,Höör,5/18/2003,2003,5,18,138,0.5,0.5,52,7.8,14.5,130,10,28,,,Västra Ringsjön
572893,Västra Ringsjön,Höör,6/23/2003,2003,6,23,174,0.5,0.5,124,8.8,17.5,130,10.8,81,,,Västra Ringsjön
572894,Västra Ringsjön,Höör,7/15/2003,2003,7,15,196,0.5,0.5,73,8.8,24,90,13.2,27,,,Västra Ringsjön
572895,Västra Ringsjön,Höör,8/17/2003,2003,8,17,229,0.5,0.5,120,8.7,23.5,100,13.1,26,,,Västra Ringsjön
572896,Västra Ringsjön,Höör,9/17/2003,2003,9,17,260,0.5,0.5,83,8.7,18,140,9.6,27,,,Västra Ringsjön
572897,Västra Ringsjön,Höör,1/22/2004,2004,1,22,22,0.5,0.5,14,8.3,1,28,13.9,29.8,,,Västra Ringsjön
572899,Västra Ringsjön,Höör,11/17/2004,2004,11,17,322,0.5,0.5,51,8.14,5,79,12.2,28.6,,,Västra Ringsjön
572900,Västra Ringsjön,Höör,12/14/2004,2004,12,14,349,0.5,0.5,43,8.15,3.8,49,12.9,29,,,Västra Ringsjön
572901,Västra Ringsjön,Höör,2/18/2004,2004,2,18,49,0.5,0.5,4.5,7.61,1.5,17,17.8,13.5,,,Västra Ringsjön
572902,Västra Ringsjön,Höör,3/9/2004,2004,3,9,69,0.5,0.5,15,8.5,2.4,29,16.2,25.9,,,Västra Ringsjön
572903,Västra Ringsjön,Höör,4/22/2004,2004,4,22,113,0.5,0.5,32,8.56,11.3,54,11.3,28,,,Västra Ringsjön
572904,Västra Ringsjön,Höör,5/25/2004,2004,5,25,146,0.5,0.5,53,8.32,13.1,110,10.5,28.9,,,Västra Ringsjön
572905,Västra Ringsjön,Höör,6/22/2004,2004,6,22,174,0.5,0.5,66,9.09,14.9,98,11.9,27.7,,,Västra Ringsjön
572906,Västra Ringsjön,Höör,7/15/2004,2004,7,15,197,0.5,0.5,49,8.66,15.8,120,10.8,27.5,,,Västra Ringsjön
572907,Västra Ringsjön,Höör,8/24/2004,2004,8,24,237,0.5,0.5,59,8.39,17.9,110,9.3,26,,,Västra Ringsjön
572908,Västra Ringsjön,Höör,9/29/2004,2004,9,29,273,0.5,0.5,91,8.38,12.3,97,10.1,27.1,,,Västra Ringsjön
572909,Västra Ringsjön,Höör,1/28/2005,2005,1,28,28,0.5,0.5,30,8.3,0.7,40,13.8,29.1,,,Västra Ringsjön
572910,Västra Ringsjön,Höör,10/11/2005,2005,10,11,284,0.5,0.5,44,8.33,14.2,110,9.5,27.2,,,Västra Ringsjön
572911,Västra Ringsjön,Höör,11/17/2005,2005,11,17,321,0.5,0.5,64,8.23,11.8,65,11.8,28.2,,,Västra Ringsjön
572912,Västra Ringsjön,Höör,12/14/2005,2005,12,14,348,0.5,0.5,26,8.17,2.2,38,13.3,28.5,,,Västra Ringsjön
572913,Västra Ringsjön,Höör,2/23/2005,2005,2,23,54,0.5,0.5,38,8.58,0.2,34,15.5,28.8,,,Västra Ringsjön
572914,Västra Ringsjön,Höör,3/29/2005,2005,3,29,88,0.5,0.5,17,8.46,3.8,29,16.2,27.9,,,Västra Ringsjön
572915,Västra Ringsjön,Höör,4/28/2005,2005,4,28,118,0.5,0.5,27,8.91,10.4,31,12.3,27.7,,,Västra Ringsjön
572916,Västra Ringsjön,Höör,5/26/2005,2005,5,26,146,0.5,0.5,20,8.33,15.3,56,9.2,25.6,,,Västra Ringsjön
572917,Västra Ringsjön,Höör,6/16/2005,2005,6,16,167,0.5,0.5,59,9.25,18.3,47,14.4,24.7,,,Västra Ringsjön
572918,Västra Ringsjön,Höör,7/12/2005,2005,7,12,193,0.5,0.5,110,9.29,22.5,43,13.3,21.6,,,Västra Ringsjön
572919,Västra Ringsjön,Höör,8/16/2005,2005,8,16,228,0.5,0.5,60,8.72,16.7,84,9.8,24.7,,,Västra Ringsjön
572920,Västra Ringsjön,Höör,9/22/2005,2005,9,22,265,0.5,0.5,70,8.56,14.4,84,10.4,26.4,,,Västra Ringsjön
572921,Västra Ringsjön,Höör,1/18/2006,2006,1,18,18,0.5,0.5,23,8.14,0.1,38,14.9,29.1,,,Västra Ringsjön
572922,Västra Ringsjön,Höör,2/13/2006,2006,2,13,44,0.5,0.5,29,8.15,1,27,15.1,29.3,,,Västra Ringsjön
572923,Västra Ringsjön,Höör,3/9/2006,2006,3,9,68,0.5,0.5,5.3,8.47,0.3,29,16.7,29.6,,,Västra Ringsjön
572924,Västra Ringsjön,Höör,4/18/2006,2006,4,18,108,0.5,0.5,23,8.02,6.5,27,12.9,28.5,,,Västra Ringsjön
572925,Västra Ringsjön,Höör,5/10/2006,2006,5,10,130,0.5,0.5,30,8.92,14.9,32,13.1,28.2,,,Västra Ringsjön
572926,Västra Ringsjön,Höör,6/14/2006,2006,6,14,165,0.5,0.5,14,9.01,22.4,22,13.2,28.3,,,Västra Ringsjön
572927,Västra Ringsjön,Höör,7/11/2006,2006,7,11,192,0.5,0.5,41,8.55,22.5,60,8.2,26.5,,,Västra Ringsjön
572928,Västra Ringsjön,Höör,1/17/2007,2007,1,17,17,0.5,0.5,14,8.11,5.5,45,13.1,28,,,Västra Ringsjön
572929,Västra Ringsjön,Höör,10/10/2007,2007,10,10,283,0.5,0.5,38,8.39,10.7,66,10.8,26.1,,,Västra Ringsjön
572930,Västra Ringsjön,Höör,11/22/2007,2007,11,22,326,0.5,0.5,32,8.13,3.1,35,12.5,26.7,,,Västra Ringsjön
572931,Västra Ringsjön,Höör,12/12/2007,2007,12,12,346,0.5,0.5,24,8.01,4,37,12.8,26.2,,,Västra Ringsjön
572932,Västra Ringsjön,Höör,2/15/2007,2007,2,15,46,0.5,0.5,32,8.06,0.6,31,14.1,27.4,,,Västra Ringsjön
572933,Västra Ringsjön,Höör,3/14/2007,2007,3,14,73,0.5,0.5,38,8.46,4.4,24,14.2,26.6,,,Västra Ringsjön
572934,Västra Ringsjön,Höör,4/17/2007,2007,4,17,107,0.5,0.5,32,8.58,11.8,44,13.5,26.8,,,Västra Ringsjön
572935,Västra Ringsjön,Höör,5/22/2007,2007,5,22,142,0.5,0.5,15,8.25,16.7,61,9.6,27.7,,,Västra Ringsjön
572936,Västra Ringsjön,Höör,6/12/2007,2007,6,12,163,0.5,0.5,19,9.16,23.5,37,13.9,27.1,,,Västra Ringsjön
572937,Västra Ringsjön,Höör,7/10/2007,2007,7,10,191,0.5,0.5,74,8.48,17.3,110,9.9,26.3,,,Västra Ringsjön
572938,Västra Ringsjön,Höör,8/14/2007,2007,8,14,226,0.5,0.5,34,9.18,22.8,70,13.4,24.9,,,Västra Ringsjön
572939,Västra Ringsjön,Höör,9/19/2007,2007,9,19,262,0.5,0.5,53,8.62,12.7,98,10.1,26,,,Västra Ringsjön
572940,Västra Ringsjön,Höör,1/15/2008,2008,1,15,15,0.5,0.5,32,8.11,1.8,51,13.8,26.4,,,Västra Ringsjön
572941,Västra Ringsjön,Höör,10/21/2008,2008,10,21,295,0.5,0.5,39,7.98,10.4,78,10.9,27.2,,,Västra Ringsjön
572942,Västra Ringsjön,Höör,11/19/2008,2008,11,19,324,0.5,0.5,13,7.75,5.6,56,11.8,27.3,,,Västra Ringsjön
572943,Västra Ringsjön,Höör,12/10/2008,2008,12,10,345,0.5,0.5,4.4,7.66,3.4,42,11.9,27.4,,,Västra Ringsjön
572944,Västra Ringsjön,Höör,2/19/2008,2008,2,19,50,0.5,0.5,34,8.34,2.5,40,14.3,26.2,,,Västra Ringsjön
572945,Västra Ringsjön,Höör,3/11/2008,2008,3,11,71,0.5,0.5,22,8.38,4.5,43,13,25.9,,,Västra Ringsjön
572946,Västra Ringsjön,Höör,4/9/2008,2008,4,9,100,0.5,0.5,20,8.53,6.4,25,12.8,25.6,,,Västra Ringsjön
572947,Västra Ringsjön,Höör,5/13/2008,2008,5,13,134,0.5,0.5,13,8.07,17.1,34,11.2,26.5,,,Västra Ringsjön
572948,Västra Ringsjön,Höör,6/17/2008,2008,6,17,169,0.5,0.5,42,9.06,16.5,57,9.6,26.3,,,Västra Ringsjön
572950,Västra Ringsjön,Höör,7/10/2008,2008,7,10,192,0.5,0.5,46,8.74,20.8,68,9.6,26.9,,,Västra Ringsjön
572952,Västra Ringsjön,Höör,8/19/2008,2008,8,19,232,0.5,0.5,62,8.59,17.7,97,9.5,26.5,,,Västra Ringsjön
572953,Västra Ringsjön,Höör,9/11/2008,2008,9,11,255,0.5,0.5,54,8.51,17.2,100,8.7,26.6,,,Västra Ringsjön
572955,Västra Ringsjön,Höör,1/8/2009,2009,1,8,8,0.5,0.5,3.3,7.76,0.7,40,13,28.9,,,Västra Ringsjön
572956,Västra Ringsjön,Höör,10/13/2009,2009,10,13,286,0.5,0.5,31,8.26,8.2,37,11.1,28.2,,,Västra Ringsjön
572957,Västra Ringsjön,Höör,11/17/2009,2009,11,17,321,0.5,0.5,16,8,5.5,61,11.8,28.8,,,Västra Ringsjön
572958,Västra Ringsjön,Höör,12/10/2009,2009,12,10,344,0.5,0.5,13,8.01,4.6,33,12,28.8,,,Västra Ringsjön
572959,Västra Ringsjön,Höör,2/17/2009,2009,2,17,48,0.5,0.5,15,8.08,0.1,36,16.2,28.5,,,Västra Ringsjön
572960,Västra Ringsjön,Höör,3/18/2009,2009,3,18,77,0.5,0.5,49,9.01,4,43,15.2,26.3,,,Västra Ringsjön
572961,Västra Ringsjön,Höör,4/14/2009,2009,4,14,104,0.5,0.5,16,8.63,11.4,32,15.7,26.8,,,Västra Ringsjön
572962,Västra Ringsjön,Höör,5/13/2009,2009,5,13,133,0.5,0.5,6.8,8.14,14,39,10.5,28.1,,,Västra Ringsjön
572963,Västra Ringsjön,Höör,6/11/2009,2009,6,11,162,0.5,0.5,24,8.92,10.8,58,15.7,27.7,,,Västra Ringsjön
572966,Västra Ringsjön,Höör,7/7/2009,2009,7,7,188,0.5,0.5,33,8.5,22.7,72,7.4,28.1,,,Västra Ringsjön
572967,Västra Ringsjön,Höör,8/18/2009,2009,8,18,230,0.5,0.5,100,8.62,18,150,9.3,26.3,,,Västra Ringsjön
572968,Västra Ringsjön,Höör,9/10/2009,2009,9,10,253,0.5,0.5,62,8.88,17.3,64,11,26.5,,,Västra Ringsjön
572970,Västra Ringsjön,Höör,1/12/2010,2010,1,12,12,0.5,0.5,5.9,8.04,0.1,43,13.7,31,,,Västra Ringsjön
572971,Västra Ringsjön,Höör,10/13/2010,2010,10,13,286,0.5,0.5,16,8.53,10,35,10.9,28.6,,,Västra Ringsjön
572972,Västra Ringsjön,Höör,11/16/2010,2010,11,16,320,0.5,0.5,43,8.12,5.8,45,12,29,,,Västra Ringsjön
572973,Västra Ringsjön,Höör,12/15/2010,2010,12,15,349,0.5,0.5,11,8,0.1,29,14.4,30.6,,,Västra Ringsjön
572974,Västra Ringsjön,Höör,2/11/2010,2010,2,11,42,0.5,0.5,1.6,7.85,0.3,21,12.3,32.1,,,Västra Ringsjön
572975,Västra Ringsjön,Höör,3/10/2010,2010,3,10,69,0.5,0.5,1,7.85,0,40,14.1,28.9,,,Västra Ringsjön
572976,Västra Ringsjön,Höör,4/20/2010,2010,4,20,110,0.5,0.5,19,8.6,8.9,19,8.4,28.3,,,Västra Ringsjön
572977,Västra Ringsjön,Höör,5/18/2010,2010,5,18,138,0.5,0.5,10,8.24,10.6,24,10.8,29,,,Västra Ringsjön
572978,Västra Ringsjön,Höör,6/16/2010,2010,6,16,167,0.5,0.5,16,8.94,17.1,36,11.2,28.6,,,Västra Ringsjön
572980,Västra Ringsjön,Höör,7/20/2010,2010,7,20,201,0.5,0.5,39,8.76,23.5,60,10.8,28.6,,,Västra Ringsjön
572981,Västra Ringsjön,Höör,8/19/2010,2010,8,19,231,0.5,0.5,62,8.53,21.9,71,8.4,26,,,Västra Ringsjön
572984,Västra Ringsjön,Höör,9/21/2010,2010,9,21,264,0.5,0.5,44,8.54,12.8,64,10.8,27.9,,,Västra Ringsjön
573394,Östra Ringsjön,Hörby,1/11/2011,2011,1,11,11,0.2,0.2,2,7.9,0.3,33,13.6,27.7,,,Östra Ringsjön
573395,Östra Ringsjön,Hörby,10/13/2011,2011,10,13,286,0.2,0.2,71,8.7,10.8,130,11,26.9,,,Östra Ringsjön
573396,Östra Ringsjön,Hörby,11/10/2011,2011,11,10,314,0.2,0.2,14,8,8.5,64,10.8,27.8,,,Östra Ringsjön
573397,Östra Ringsjön,Hörby,12/13/2011,2011,12,13,347,0.2,0.2,9.6,8.14,3.4,67,12.6,27.7,,,Östra Ringsjön
573398,Östra Ringsjön,Hörby,2/16/2011,2011,2,16,47,0.2,0.2,3.7,7.5,1.3,28,12.8,11.8,,,Östra Ringsjön
573399,Östra Ringsjön,Hörby,3/10/2011,2011,3,10,69,0.2,0.2,21,8.3,2.5,29,15.8,16.4,,,Östra Ringsjön
573400,Östra Ringsjön,Hörby,4/19/2011,2011,4,19,109,0.2,0.2,17,8.5,8.8,22,13.8,27.1,,,Östra Ringsjön
573401,Östra Ringsjön,Hörby,5/10/2011,2011,5,10,130,0.2,0.2,9.7,8.5,13.3,14,11,27.3,,,Östra Ringsjön
573402,Östra Ringsjön,Hörby,6/14/2011,2011,6,14,165,0.2,0.2,49,8.4,18.9,22,14.6,27.3,,,Östra Ringsjön
573404,Östra Ringsjön,Hörby,7/13/2011,2011,7,13,194,0.2,0.2,34,9.2,20.5,30,17.4,25.9,,,Östra Ringsjön
573406,Östra Ringsjön,Hörby,8/9/2011,2011,8,9,221,0.2,0.2,59,9.3,20.1,76,9.1,25.5,,,Östra Ringsjön
573408,Östra Ringsjön,Hörby,9/21/2011,2011,9,21,264,0.2,0.2,48,8.9,19.6,140,9.4,26.6,,,Östra Ringsjön
573459,Östra Ringsjön,Hörby,10/15/1975,1975,10,15,288,0.5,0.5,32,8.7,,306,,25.2,1220,,Östra Ringsjön
573461,Östra Ringsjön,Hörby,6/10/1975,1975,6,10,161,0.5,0.5,10,8.2,14.9,79,,23.4,1530,,Östra Ringsjön
573462,Östra Ringsjön,Hörby,6/17/1975,1975,6,17,168,0.5,0.5,6,7.2,18.4,52,,24.2,1310,,Östra Ringsjön
573463,Östra Ringsjön,Hörby,6/24/1975,1975,6,24,175,0.5,0.5,19,7.8,16.5,77,,23.3,1550,,Östra Ringsjön
573464,Östra Ringsjön,Hörby,6/3/1975,1975,6,3,154,0.5,0.5,5,9.1,13.1,85,,22.2,1510,,Östra Ringsjön
573465,Östra Ringsjön,Hörby,7/1/1975,1975,7,1,182,0.5,0.5,67,7.9,19.1,127,,22.8,1620,,Östra Ringsjön
573466,Östra Ringsjön,Hörby,7/15/1975,1975,7,15,196,0.5,0.5,94,8.7,19.3,184,,22,1680,,Östra Ringsjön
573467,Östra Ringsjön,Hörby,7/22/1975,1975,7,22,203,0.5,0.5,59,9.1,18.4,199,,22.5,1640,,Östra Ringsjön
573468,Östra Ringsjön,Hörby,7/29/1975,1975,7,29,210,0.5,0.5,68,8.9,18.4,216,,23.3,1580,,Östra Ringsjön
573469,Östra Ringsjön,Hörby,7/8/1975,1975,7,8,189,0.5,0.5,74,8.5,23.2,151,,22.1,1890,,Östra Ringsjön
573470,Östra Ringsjön,Hörby,8/12/1975,1975,8,12,224,0.5,0.5,51,8.5,19.4,313,,23.7,1190,,Östra Ringsjön
573472,Östra Ringsjön,Hörby,8/19/1975,1975,8,19,231,0.5,0.5,55,8.5,19.1,386,,23.7,1120,,Östra Ringsjön
573473,Östra Ringsjön,Hörby,8/26/1975,1975,8,26,238,0.5,0.5,64,8.6,18.5,348,,24.2,1520,,Östra Ringsjön
573474,Östra Ringsjön,Hörby,8/5/1975,1975,8,5,217,0.5,0.5,41,9,21.3,201,,19.7,520,,Östra Ringsjön
573475,Östra Ringsjön,Hörby,9/16/1975,1975,9,16,259,0.5,0.5,71,8.5,14.3,417,,23.8,1990,,Östra Ringsjön
573476,Östra Ringsjön,Hörby,9/2/1975,1975,9,2,245,0.5,0.5,61,8.6,18.2,376,,23.8,1300,,Östra Ringsjön
573478,Östra Ringsjön,Hörby,9/9/1975,1975,9,9,252,0.5,0.5,56,8.4,15.9,367,,24.5,1600,,Östra Ringsjön
573479,Östra Ringsjön,Hörby,6/15/1976,1976,6,15,167,0.5,0.5,16,8.2,15.6,139,,25.5,2920,,Östra Ringsjön
573480,Östra Ringsjön,Hörby,7/15/1976,1976,7,15,197,0.5,0.5,31,8.4,20,180,,24.6,1800,,Östra Ringsjön
573481,Östra Ringsjön,Hörby,8/15/1976,1976,8,15,228,0.5,0.5,57,8.8,18.5,248,,24.4,2090,,Östra Ringsjön
573483,Östra Ringsjön,Hörby,9/15/1976,1976,9,15,259,0.5,0.5,69,8,13,347,,27,2390,,Östra Ringsjön
573486,Östra Ringsjön,Hörby,5/15/1977,1977,5,15,135,0.5,0.5,17,8.4,12.4,140,,25.3,2839,,Östra Ringsjön
573487,Östra Ringsjön,Hörby,6/15/1977,1977,6,15,166,0.5,0.5,22,8.3,17.8,194,,26.7,3307,,Östra Ringsjön
573488,Östra Ringsjön,Hörby,7/15/1977,1977,7,15,196,0.5,0.5,73,8.5,17.8,236,,27,3368,,Östra Ringsjön
573490,Östra Ringsjön,Hörby,9/15/1977,1977,9,15,258,0.5,0.5,70,8.5,11.8,306,,26.3,2276,,Östra Ringsjön
573491,Östra Ringsjön,Hörby,5/15/1978,1978,5,15,135,0.5,0.5,10,8.8,12.4,70,,26.1,3533,,Östra Ringsjön
573492,Östra Ringsjön,Hörby,6/15/1978,1978,6,15,166,0.5,0.5,9,8.4,17.9,78,,26.1,3200,,Östra Ringsjön
573493,Östra Ringsjön,Hörby,7/15/1978,1978,7,15,196,0.5,0.5,403,8.6,16.2,331,,25.1,6218,,Östra Ringsjön
573494,Östra Ringsjön,Hörby,8/15/1978,1978,8,15,227,0.5,0.5,34,9.4,14.3,121,,23.5,2862,,Östra Ringsjön
573496,Östra Ringsjön,Hörby,9/15/1978,1978,9,15,258,0.5,0.5,108,9,8.1,237,,24.7,3153,,Östra Ringsjön
573498,Östra Ringsjön,Hörby,10/15/1979,1979,10,15,288,0.5,0.5,26,8.7,,292,,27.3,1760,,Östra Ringsjön
573501,Östra Ringsjön,Hörby,6/15/1979,1979,6,15,166,0.5,0.5,46,9.4,15.5,165,,32.6,1770,,Östra Ringsjön
573502,Östra Ringsjön,Hörby,7/15/1979,1979,7,15,196,0.5,0.5,89,8.3,15.2,263,,24,2440,,Östra Ringsjön
573503,Östra Ringsjön,Hörby,8/15/1979,1979,8,15,227,0.5,0.5,373,8.6,,696,,22,5690,,Östra Ringsjön
573505,Östra Ringsjön,Hörby,9/15/1979,1979,9,15,258,0.5,0.5,190,8.5,,510,,24.8,3380,,Östra Ringsjön
573506,Östra Ringsjön,Hörby,5/15/1980,1980,5,15,136,0.5,0.5,3,9,,117,,49.3,2101,,Östra Ringsjön
573507,Östra Ringsjön,Hörby,6/15/1980,1980,6,15,167,0.5,0.5,21,8.6,,128,,25.5,2040,,Östra Ringsjön
573508,Östra Ringsjön,Hörby,7/15/1980,1980,7,15,197,0.5,0.5,79,8.8,,217,,25.1,2460,,Östra Ringsjön
573509,Östra Ringsjön,Hörby,8/15/1980,1980,8,15,228,0.5,0.5,103,8.4,,330,,25.1,3298,,Östra Ringsjön
573511,Östra Ringsjön,Hörby,9/15/1980,1980,9,15,259,0.5,0.5,90,8.4,,250,,25.3,2750,,Östra Ringsjön
573513,Östra Ringsjön,Hörby,10/12/1981,1981,10,12,285,0.5,0.5,104.5,8.15,12.4,294,9.69,28.5,2123,,Östra Ringsjön
573514,Östra Ringsjön,Hörby,11/16/1981,1981,11,16,320,0.5,0.5,35.86,7.95,2.8,177,11.81,29.8,2480,,Östra Ringsjön
573515,Östra Ringsjön,Hörby,12/21/1981,1981,12,21,355,0.5,0.5,3.09,7.94,0,94,,30.1,2570,,Östra Ringsjön
573516,Östra Ringsjön,Hörby,5/12/1981,1981,5,12,132,0.5,0.5,27.57,8.75,11,39,11.33,27.6,2850,,Östra Ringsjön
573517,Östra Ringsjön,Hörby,6/15/1981,1981,6,15,166,0.5,0.5,56.6,8.13,15.4,114,9.2,28.2,2750,,Östra Ringsjön
573518,Östra Ringsjön,Hörby,7/13/1981,1981,7,13,194,0.5,0.5,112.6,9.37,19.8,87,11.54,26.5,2280,,Östra Ringsjön
573519,Östra Ringsjön,Hörby,8/17/1981,1981,8,17,229,0.5,0.5,131.7,9.62,19.1,208,10.69,26.8,1913,,Östra Ringsjön
573520,Östra Ringsjön,Hörby,9/15/1981,1981,9,15,258,0.5,0.5,162.7,9.16,15.8,288,10.69,27.1,1927,,Östra Ringsjön
573521,Östra Ringsjön,Hörby,1/20/1982,1982,1,20,20,0.5,0.5,1.91,7.81,1.4,86,10.01,30.6,2460,,Östra Ringsjön
573522,Östra Ringsjön,Hörby,10/15/1982,1982,10,15,288,0.5,0.5,10,8.26,,227,,24.1,2486,,Östra Ringsjön
573523,Östra Ringsjön,Hörby,2/15/1982,1982,2,15,46,0.5,0.5,1.37,7.78,1.2,83,11.47,30.3,2480,,Östra Ringsjön
573524,Östra Ringsjön,Hörby,4/13/1982,1982,4,13,103,0.5,0.5,110,8.29,5.8,79,12.77,28.8,2965,,Östra Ringsjön
573525,Östra Ringsjön,Hörby,5/15/1982,1982,5,15,135,0.5,0.5,5,8.13,,84,,25.3,2702,,Östra Ringsjön
573526,Östra Ringsjön,Hörby,6/15/1982,1982,6,15,166,0.5,0.5,4,8.48,,185,,23.7,2362,,Östra Ringsjön
