Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,Cultivar,DATASTORE filetype,DATASTORE provider,DATASTORE region,Depth,Ecotype,elev,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolate,isolation_and_growth_condition,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR25384655,AMPLICON,476,52984988,PRJNA985135,SAMN35789959,"MIMS.me,MIGS/MIMS/MIMARKS.soil",18514196,UNIVERSITY OF VIGO,2018-07-26,public,missing,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",20cm,missing,230,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21123015,Italy,Europe,Italy,Illumina MiSeq,missing,missing,40.6067 N 15.42654 E,Lucas0592,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_592,SRP450765
SRR25384656,AMPLICON,476,170726444,PRJNA985135,SAMN35789958,"MIMS.me,MIGS/MIMS/MIMARKS.soil",59009336,UNIVERSITY OF VIGO,2018-07-31,public,missing,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",20cm,missing,62,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21123014,Spain,Europe,Spain,Illumina MiSeq,missing,missing,37.52967 N 5.76318 W,Lucas0591,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_591,SRP450765
SRR25384657,AMPLICON,476,258262368,PRJNA985135,SAMN35789427,"MIMS.me,MIGS/MIMS/MIMARKS.soil",88532271,UNIVERSITY OF VIGO,2018-05-02,public,missing,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",20cm,missing,1070,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21123013,Spain,Europe,Spain,Illumina MiSeq,missing,missing,37.35648 N 4.07557 W,Lucas0060,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_60,SRP450765
SRR25384658,AMPLICON,476,158824540,PRJNA985135,SAMN35789957,"MIMS.me,MIGS/MIMS/MIMARKS.soil",54969853,UNIVERSITY OF VIGO,2018-08-08,public,missing,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",20cm,missing,495,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX21123012,Czech Republic,Europe,Czech Republic,Illumina MiSeq,missing,missing,49.17863 N 15.99985 E,Lucas0590,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_590,SRP450765
SRR25384659,AMPLICON,476,149898112,PRJNA985135,SAMN35789956,"MIMS.me,MIGS/MIMS/MIMARKS.soil",52440866,UNIVERSITY OF VIGO,2018-08-13,public,missing,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",20cm,missing,155,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21123011,Poland,Europe,Poland,Illumina MiSeq,missing,missing,50.95224 N 17.71523 E,Lucas0589,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_589,SRP450765
SRR25384660,AMPLICON,476,112726320,PRJNA985135,SAMN35789955,"MIMS.me,MIGS/MIMS/MIMARKS.soil",39090180,UNIVERSITY OF VIGO,2018-08-19,public,missing,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",20cm,missing,247,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21123010,France,Europe,France,Illumina MiSeq,missing,missing,48.13476 N 3.36455 W,Lucas0588,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_588,SRP450765
SRR25384661,AMPLICON,476,269049956,PRJNA985135,SAMN35789954,"MIMS.me,MIGS/MIMS/MIMARKS.soil",92129508,UNIVERSITY OF VIGO,2018-08-06,public,missing,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",20cm,missing,90,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21123009,Poland,Europe,Poland,Illumina MiSeq,missing,missing,51.98094 N 21.303 E,Lucas0587,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_587,SRP450765
SRR25384662,AMPLICON,476,286372072,PRJNA985135,SAMN35789953,"MIMS.me,MIGS/MIMS/MIMARKS.soil",98758258,UNIVERSITY OF VIGO,2018-08-08,public,missing,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",20cm,missing,427,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX21123008,Spain,Europe,Spain,Illumina MiSeq,missing,missing,43.35929 N 2.75388 W,Lucas0586,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_586,SRP450765
SRR25384663,AMPLICON,476,34346256,PRJNA985135,SAMN35789952,"MIMS.me,MIGS/MIMS/MIMARKS.soil",12340359,UNIVERSITY OF VIGO,2018-08-06,public,missing,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",20cm,missing,153,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21123007,Poland,Europe,Poland,Illumina MiSeq,missing,missing,51.50626 N 20.95031 E,Lucas0585,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_585,SRP450765
SRR25384664,AMPLICON,476,50218476,PRJNA985135,SAMN35789951,"MIMS.me,MIGS/MIMS/MIMARKS.soil",20331628,UNIVERSITY OF VIGO,2018-08-17,public,missing,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",20cm,missing,505,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21123006,Spain,Europe,Spain,Illumina MiSeq,missing,missing,38.48394 N 1.72066 W,Lucas0584,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_584,SRP450765
SRR25384665,AMPLICON,476,67149796,PRJNA985135,SAMN35789950,"MIMS.me,MIGS/MIMS/MIMARKS.soil",23334840,UNIVERSITY OF VIGO,2018-08-08,public,missing,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",20cm,missing,301,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21123005,Spain,Europe,Spain,Illumina MiSeq,missing,missing,38.69975 N 6.46419 W,Lucas0583,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_583,SRP450765
SRR25384666,AMPLICON,476,204944180,PRJNA985135,SAMN35789949,"MIMS.me,MIGS/MIMS/MIMARKS.soil",71386369,UNIVERSITY OF VIGO,2018-08-14,public,missing,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",20cm,missing,324,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21123004,Finland,Europe,Finland,Illumina MiSeq,missing,missing,66.19299 N 29.15607 E,Lucas0582,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_582,SRP450765
SRR25384667,AMPLICON,476,162323140,PRJNA985135,SAMN35789948,"MIMS.me,MIGS/MIMS/MIMARKS.soil",56750683,UNIVERSITY OF VIGO,2018-08-20,public,missing,"run.zq,fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",20cm,missing,645,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21123003,Sweden,Europe,Sweden,Illumina MiSeq,missing,missing,61.96945 N 12.98245 E,Lucas0581,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_581,SRP450765
SRR25384668,AMPLICON,476,130307380,PRJNA985135,SAMN35789426,"MIMS.me,MIGS/MIMS/MIMARKS.soil",44931852,UNIVERSITY OF VIGO,2018-05-02,public,missing,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",20cm,missing,112,ENVO:01000215,ENVO:01000215,ENVO:00001998,SRX21123002,France,Europe,France,Illumina MiSeq,missing,missing,43.39552 N 3.08271 E,Lucas0059,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_59,SRP450765
SRR25384669,AMPLICON,476,145150488,PRJNA985135,SAMN35789947,"MIMS.me,MIGS/MIMS/MIMARKS.soil",50378947,UNIVERSITY OF VIGO,2018-07-30,public,missing,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",20cm,missing,571,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21123001,Slovakia,Europe,Slovakia,Illumina MiSeq,missing,missing,48.97882 N 20.43284 E,Lucas0580,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_580,SRP450765
SRR25384670,AMPLICON,476,137572092,PRJNA985135,SAMN35789946,"MIMS.me,MIGS/MIMS/MIMARKS.soil",47970942,UNIVERSITY OF VIGO,2018-08-01,public,missing,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",20cm,missing,970,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21123000,Spain,Europe,Spain,Illumina MiSeq,missing,missing,38.90446 N 2.58568 W,Lucas0579,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_579,SRP450765
SRR25384671,AMPLICON,476,118102264,PRJNA985135,SAMN35789945,"MIMS.me,MIGS/MIMS/MIMARKS.soil",41072707,UNIVERSITY OF VIGO,2018-07-30,public,missing,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",20cm,missing,295,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX21122999,Slovakia,Europe,Slovakia,Illumina MiSeq,missing,missing,48.69308 N 20.94968 E,Lucas0578,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_578,SRP450765
SRR25384672,AMPLICON,476,203201068,PRJNA985135,SAMN35789944,"MIMS.me,MIGS/MIMS/MIMARKS.soil",70563778,UNIVERSITY OF VIGO,2018-08-01,public,missing,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",20cm,missing,166,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122998,Portugal,Europe,Portugal,Illumina MiSeq,missing,missing,38.1206 N 7.53141 W,Lucas0577,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_577,SRP450765
SRR25384673,AMPLICON,476,51591736,PRJNA985135,SAMN35789943,"MIMS.me,MIGS/MIMS/MIMARKS.soil",18105117,UNIVERSITY OF VIGO,2018-08-01,public,missing,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",20cm,missing,37,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122997,Poland,Europe,Poland,Illumina MiSeq,missing,missing,54.40149 N 16.8004 E,Lucas0576,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_576,SRP450765
SRR25384674,AMPLICON,476,66831828,PRJNA985135,SAMN35789942,"MIGS/MIMS/MIMARKS.soil,MIMS.me",23297549,UNIVERSITY OF VIGO,2018-08-06,public,missing,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",20cm,missing,300,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122996,Spain,Europe,Spain,Illumina MiSeq,missing,missing,41.93673 N 0.1531 E,Lucas0575,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_575,SRP450765
SRR25384675,AMPLICON,476,95201428,PRJNA985135,SAMN35789941,"MIMS.me,MIGS/MIMS/MIMARKS.soil",37198772,UNIVERSITY OF VIGO,2018-08-15,public,missing,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",20cm,missing,170,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21122995,Sweden,Europe,Sweden,Illumina MiSeq,missing,missing,66.97558 N 23.61103 E,Lucas0574,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_574,SRP450765
SRR25384676,AMPLICON,476,64068172,PRJNA985135,SAMN35789940,"MIMS.me,MIGS/MIMS/MIMARKS.soil",22351039,UNIVERSITY OF VIGO,2018-08-06,public,missing,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",20cm,missing,205,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122994,France,Europe,France,Illumina MiSeq,missing,missing,48.62281 N 0.16577 W,Lucas0573,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_573,SRP450765
SRR25384677,AMPLICON,476,146847904,PRJNA985135,SAMN35789939,"MIMS.me,MIGS/MIMS/MIMARKS.soil",51336650,UNIVERSITY OF VIGO,2018-08-17,public,missing,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",20cm,missing,1073,ENVO:01000215,ENVO:01000215,ENVO:00001998,SRX21122993,Spain,Europe,Spain,Illumina MiSeq,missing,missing,38.0131 N 2.12005 W,Lucas0572,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_572,SRP450765
SRR25384678,AMPLICON,476,264207132,PRJNA985135,SAMN35789938,"MIMS.me,MIGS/MIMS/MIMARKS.soil",91414682,UNIVERSITY OF VIGO,2018-08-13,public,missing,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",20cm,missing,50,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21122992,Sweden,Europe,Sweden,Illumina MiSeq,missing,missing,65.25526 N 21.30187 E,Lucas0571,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_571,SRP450765
SRR25384679,AMPLICON,476,133251916,PRJNA985135,SAMN35789425,"MIMS.me,MIGS/MIMS/MIMARKS.soil",45090835,UNIVERSITY OF VIGO,2018-05-28,public,missing,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",20cm,missing,1469,ENVO:01000182,ENVO:01000182,ENVO:00001998,SRX21122991,Spain,Europe,Spain,Illumina MiSeq,missing,missing,40.27706 N 0.57967 W,Lucas0058,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_58,SRP450765
SRR25384680,AMPLICON,476,116269664,PRJNA985135,SAMN35789937,"MIMS.me,MIGS/MIMS/MIMARKS.soil",40385146,UNIVERSITY OF VIGO,2018-07-31,public,missing,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",20cm,missing,727,ENVO:01000182,ENVO:01000182,ENVO:00001998,SRX21122990,Spain,Europe,Spain,Illumina MiSeq,missing,missing,39.72917 N 4.16357 W,Lucas0570,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_570,SRP450765
SRR25384681,AMPLICON,476,274169336,PRJNA985135,SAMN35789936,"MIMS.me,MIGS/MIMS/MIMARKS.soil",95444258,UNIVERSITY OF VIGO,2018-08-01,public,missing,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",20cm,missing,835,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122989,Spain,Europe,Spain,Illumina MiSeq,missing,missing,42.25548 N 4.68205 W,Lucas0569,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_569,SRP450765
SRR25384682,AMPLICON,476,150767764,PRJNA985135,SAMN35789935,"MIMS.me,MIGS/MIMS/MIMARKS.soil",51906318,UNIVERSITY OF VIGO,2018-08-02,public,missing,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",20cm,missing,8,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122988,France,Europe,France,Illumina MiSeq,missing,missing,45.6837 N 0.35691 W,Lucas0568,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_568,SRP450765
SRR25384683,AMPLICON,476,160349168,PRJNA985135,SAMN35789934,"MIMS.me,MIGS/MIMS/MIMARKS.soil",55281762,UNIVERSITY OF VIGO,2018-08-02,public,missing,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",20cm,missing,448,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21122987,Czech Republic,Europe,Czech Republic,Illumina MiSeq,missing,missing,50.8275 N 14.18942 E,Lucas0567,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_567,SRP450765
SRR25384684,AMPLICON,476,194165636,PRJNA985135,SAMN35789933,"MIMS.me,MIGS/MIMS/MIMARKS.soil",66781158,UNIVERSITY OF VIGO,2018-07-31,public,missing,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",20cm,missing,369,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122986,Spain,Europe,Spain,Illumina MiSeq,missing,missing,39.9413 N 4.82868 W,Lucas0566,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_566,SRP450765
SRR25384685,AMPLICON,476,62356000,PRJNA985135,SAMN35789932,"MIMS.me,MIGS/MIMS/MIMARKS.soil",21517985,UNIVERSITY OF VIGO,2018-08-09,public,missing,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",20cm,missing,29,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX21122985,Sweden,Europe,Sweden,Illumina MiSeq,missing,missing,56.07255 N 13.96576 E,Lucas0565,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_565,SRP450765
SRR25384686,AMPLICON,476,43920520,PRJNA985135,SAMN35789931,"MIMS.me,MIGS/MIMS/MIMARKS.soil",17978489,UNIVERSITY OF VIGO,2018-08-16,public,missing,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",20cm,missing,622,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX21122984,France,Europe,France,Illumina MiSeq,missing,missing,43.93088 N 2.96845 E,Lucas0564,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_564,SRP450765
SRR25384687,AMPLICON,476,70191436,PRJNA985135,SAMN35789872,"MIMS.me,MIGS/MIMS/MIMARKS.soil",29081887,UNIVERSITY OF VIGO,2018-07-31,public,missing,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",20cm,missing,271,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122983,Czech Republic,Europe,Czech Republic,Illumina MiSeq,missing,missing,49.74061 N 18.24556 E,Lucas0505,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_505,SRP450765
SRR25384688,AMPLICON,476,203846524,PRJNA985135,SAMN35789871,"MIMS.me,MIGS/MIMS/MIMARKS.soil",71154214,UNIVERSITY OF VIGO,2018-07-25,public,missing,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",20cm,missing,168,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122982,Germany,Europe,Germany,Illumina MiSeq,missing,missing,51.81693 N 9.11537 E,Lucas0504,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_504,SRP450765
SRR25384689,AMPLICON,476,197124928,PRJNA985135,SAMN35789870,"MIMS.me,MIGS/MIMS/MIMARKS.soil",67604398,UNIVERSITY OF VIGO,2018-07-26,public,missing,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",20cm,missing,1086,ENVO:01000215,ENVO:01000215,ENVO:00001998,SRX21122981,Spain,Europe,Spain,Illumina MiSeq,missing,missing,40.89466 N 1.56906 W,Lucas0503,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_503,SRP450765
SRR25384690,AMPLICON,476,137194624,PRJNA985135,SAMN35789869,"MIMS.me,MIGS/MIMS/MIMARKS.soil",47777972,UNIVERSITY OF VIGO,2018-07-31,public,missing,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",20cm,missing,106,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122980,France,Europe,France,Illumina MiSeq,missing,missing,49.65072 N 2.27168 E,Lucas0502,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_502,SRP450765
SRR25384691,AMPLICON,476,88686416,PRJNA985135,SAMN35789868,"MIMS.me,MIGS/MIMS/MIMARKS.soil",30627718,UNIVERSITY OF VIGO,2018-07-31,public,missing,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",20cm,missing,844,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122979,Spain,Europe,Spain,Illumina MiSeq,missing,missing,39.54836 N 1.9827 W,Lucas0501,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_501,SRP450765
SRR25384692,AMPLICON,476,314853532,PRJNA985135,SAMN35789418,"MIMS.me,MIGS/MIMS/MIMARKS.soil",116515458,UNIVERSITY OF VIGO,2018-04-30,public,missing,"fastq,run.zq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,missing,924,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX21122978,Portugal,Europe,Portugal,Illumina MiSeq,missing,missing,40.96569 N 7.72223 W,Lucas0051,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_51,SRP450765
SRR25384693,AMPLICON,476,171778880,PRJNA985135,SAMN35789373,"MIMS.me,MIGS/MIMS/MIMARKS.soil",59691417,UNIVERSITY OF VIGO,2018-06-01,public,missing,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,missing,34,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21122977,Germany,Europe,Germany,Illumina MiSeq,missing,missing,52.69091 N 11.55298 E,Lucas0006,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_6,SRP450765
SRR25384694,AMPLICON,476,127595608,PRJNA985135,SAMN35789867,"MIMS.me,MIGS/MIMS/MIMARKS.soil",43332022,UNIVERSITY OF VIGO,2018-07-31,public,missing,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",20cm,missing,532,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX21122976,France,Europe,France,Illumina MiSeq,missing,missing,45.23177 N 5.17768 E,Lucas0500,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_500,SRP450765
SRR25384695,AMPLICON,476,257734960,PRJNA985135,SAMN35789866,"MIMS.me,MIGS/MIMS/MIMARKS.soil",89198622,UNIVERSITY OF VIGO,2018-07-25,public,missing,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",20cm,missing,342,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX21122975,Germany,Europe,Germany,Illumina MiSeq,missing,missing,51.49196 N 8.94888 E,Lucas0499,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_499,SRP450765
SRR25384696,AMPLICON,476,106606864,PRJNA985135,SAMN35789865,"MIMS.me,MIGS/MIMS/MIMARKS.soil",36495467,UNIVERSITY OF VIGO,2018-07-25,public,missing,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",20cm,missing,159,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX21122974,Germany,Europe,Germany,Illumina MiSeq,missing,missing,52.07067 N 9.4604 E,Lucas0498,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_498,SRP450765
SRR25384697,AMPLICON,476,185581452,PRJNA985135,SAMN35789864,"MIMS.me,MIGS/MIMS/MIMARKS.soil",64102873,UNIVERSITY OF VIGO,2018-07-26,public,missing,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",20cm,missing,510,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX21122973,Spain,Europe,Spain,Illumina MiSeq,missing,missing,43.26152 N 7.02937 W,Lucas0497,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_497,SRP450765
SRR25384698,AMPLICON,476,206122280,PRJNA985135,SAMN35789863,"MIMS.me,MIGS/MIMS/MIMARKS.soil",71880623,UNIVERSITY OF VIGO,2018-07-25,public,missing,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",20cm,missing,89,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21122972,Poland,Europe,Poland,Illumina MiSeq,missing,missing,54.12994 N 19.52952 E,Lucas0496,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_496,SRP450765
