Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Depth,elev,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR24068371,AMPLICON,487,103005550,PRJNA952168,SAMN34067395,"MIMS.me,MIGS/MIMS/MIMARKS.soil",41685087,UNIVERSITY OF ZURICH,2018-09-03,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",20cm,348,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX19869664,Bulgaria,Europe,Bulgaria,Illumina MiSeq,43.2868 N 25.97559 E,720_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_720,SRP430822
SRR24068372,AMPLICON,487,6161486,PRJNA952168,SAMN34067395,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2719449,UNIVERSITY OF ZURICH,2018-09-03,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",20cm,348,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX19869663,Bulgaria,Europe,Bulgaria,Illumina MiSeq,43.2868 N 25.97559 E,720_HJVJHDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_720,SRP430822
SRR24068373,AMPLICON,488,3252032,PRJNA952168,SAMN34067265,"MIMS.me,MIGS/MIMS/MIMARKS.soil",1439022,UNIVERSITY OF ZURICH,2018-08-08,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",20cm,495,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX19869662,Czech Republic,Europe,Czech Republic,Illumina MiSeq,49.17863 N 15.99985 E,590_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_590,SRP430822
SRR24068374,AMPLICON,487,11692963,PRJNA952168,SAMN34067251,"MIMS.me,MIGS/MIMS/MIMARKS.soil",4554489,UNIVERSITY OF ZURICH,2018-08-01,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",20cm,37,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19869661,Poland,Europe,Poland,Illumina MiSeq,54.40149 N 16.8004 E,576_HLTLNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:02:00Z,1,LUCAS_576,SRP430822
SRR24068375,AMPLICON,487,146198852,PRJNA952168,SAMN34067394,"MIMS.me,MIGS/MIMS/MIMARKS.soil",58741632,UNIVERSITY OF ZURICH,2018-09-06,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",20cm,108,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19869660,Poland,Europe,Poland,Illumina MiSeq,52.23172 N 19.26439 E,719_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_719,SRP430822
SRR24068376,AMPLICON,487,8946500,PRJNA952168,SAMN34067394,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3899464,UNIVERSITY OF ZURICH,2018-09-06,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",20cm,108,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19869659,Poland,Europe,Poland,Illumina MiSeq,52.23172 N 19.26439 E,719_HJVJHDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_719,SRP430822
SRR24068377,AMPLICON,487,127231292,PRJNA952168,SAMN34067393,"MIMS.me,MIGS/MIMS/MIMARKS.soil",52284227,UNIVERSITY OF ZURICH,2018-09-03,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",20cm,76,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19869658,United Kingdom,Europe,United Kingdom,Illumina MiSeq,54.00722 N 0.58096 W,718_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:02:00Z,1,LUCAS_718,SRP430822
SRR24068378,AMPLICON,487,7622516,PRJNA952168,SAMN34067393,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3393093,UNIVERSITY OF ZURICH,2018-09-03,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",20cm,76,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19869657,United Kingdom,Europe,United Kingdom,Illumina MiSeq,54.00722 N 0.58096 W,718_HJVJHDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_718,SRP430822
SRR24068379,AMPLICON,487,102484839,PRJNA952168,SAMN34067392,"MIMS.me,MIGS/MIMS/MIMARKS.soil",41429963,UNIVERSITY OF ZURICH,2018-09-04,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",20cm,51,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19869656,France,Europe,France,Illumina MiSeq,47.87262 N 2.01766 W,717_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:02:00Z,1,LUCAS_717,SRP430822
SRR24068380,AMPLICON,487,7189703,PRJNA952168,SAMN34067392,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3155697,UNIVERSITY OF ZURICH,2018-09-04,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",20cm,51,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19869655,France,Europe,France,Illumina MiSeq,47.87262 N 2.01766 W,717_HJVJHDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_717,SRP430822
SRR24068381,AMPLICON,487,98593536,PRJNA952168,SAMN34067391,"MIMS.me,MIGS/MIMS/MIMARKS.soil",39507237,UNIVERSITY OF ZURICH,2018-09-09,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,25,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19869654,Sweden,Europe,Sweden,Illumina MiSeq,65.00051 N 21.28136 E,716_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:02:00Z,1,LUCAS_716,SRP430822
SRR24068382,AMPLICON,487,7199458,PRJNA952168,SAMN34067391,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3154806,UNIVERSITY OF ZURICH,2018-09-09,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",20cm,25,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19869653,Sweden,Europe,Sweden,Illumina MiSeq,65.00051 N 21.28136 E,716_HJVJHDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_716,SRP430822
SRR24068383,AMPLICON,487,144417220,PRJNA952168,SAMN34067390,"MIMS.me,MIGS/MIMS/MIMARKS.soil",58817433,UNIVERSITY OF ZURICH,2018-09-12,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",20cm,222,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19869652,Spain,Europe,Spain,Illumina MiSeq,41.7561 N 0.35162 E,715_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_715,SRP430822
SRR24068384,AMPLICON,487,8275497,PRJNA952168,SAMN34067390,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3655392,UNIVERSITY OF ZURICH,2018-09-12,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",20cm,222,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19869651,Spain,Europe,Spain,Illumina MiSeq,41.7561 N 0.35162 E,715_HJVJHDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_715,SRP430822
SRR24068385,AMPLICON,487,202065580,PRJNA952168,SAMN34067264,"MIMS.me,MIGS/MIMS/MIMARKS.soil",80530347,UNIVERSITY OF ZURICH,2018-08-13,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,155,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19869650,Poland,Europe,Poland,Illumina MiSeq,50.95224 N 17.71523 E,589_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:02:00Z,1,LUCAS_589,SRP430822
SRR24068386,AMPLICON,487,123358543,PRJNA952168,SAMN34067389,"MIMS.me,MIGS/MIMS/MIMARKS.soil",50680493,UNIVERSITY OF ZURICH,2018-09-17,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",20cm,376,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19869649,Portugal,Europe,Portugal,Illumina MiSeq,40.5033 N 7.92887 W,714_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_714,SRP430822
SRR24068387,AMPLICON,487,6715854,PRJNA952168,SAMN34067389,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3014608,UNIVERSITY OF ZURICH,2018-09-17,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",20cm,376,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19869648,Portugal,Europe,Portugal,Illumina MiSeq,40.5033 N 7.92887 W,714_HJVJHDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_714,SRP430822
SRR24068388,AMPLICON,487,164153860,PRJNA952168,SAMN34067388,"MIMS.me,MIGS/MIMS/MIMARKS.soil",65818971,UNIVERSITY OF ZURICH,2018-09-18,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",20cm,147,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19869647,France,Europe,France,Illumina MiSeq,50.10379 N 2.5638 E,713_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:02:00Z,1,LUCAS_713,SRP430822
SRR24068389,AMPLICON,487,14017308,PRJNA952168,SAMN34067388,"MIMS.me,MIGS/MIMS/MIMARKS.soil",6089308,UNIVERSITY OF ZURICH,2018-09-18,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",20cm,147,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19869646,France,Europe,France,Illumina MiSeq,50.10379 N 2.5638 E,713_HJVJHDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_713,SRP430822
SRR24068390,AMPLICON,487,116429946,PRJNA952168,SAMN34067387,"MIMS.me,MIGS/MIMS/MIMARKS.soil",46725453,UNIVERSITY OF ZURICH,2018-08-28,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",20cm,60,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX19869645,Finland,Europe,Finland,Illumina MiSeq,64.6843 N 26.05106 E,712_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_712,SRP430822
SRR24068391,AMPLICON,487,9524780,PRJNA952168,SAMN34067387,"MIMS.me,MIGS/MIMS/MIMARKS.soil",4199580,UNIVERSITY OF ZURICH,2018-08-28,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",20cm,60,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX19869644,Finland,Europe,Finland,Illumina MiSeq,64.6843 N 26.05106 E,712_HJVJHDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_712,SRP430822
SRR24068392,AMPLICON,487,98492460,PRJNA952168,SAMN34067386,"MIMS.me,MIGS/MIMS/MIMARKS.soil",40199932,UNIVERSITY OF ZURICH,2018-09-18,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",20cm,112,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX19869643,Finland,Europe,Finland,Illumina MiSeq,63.93227 N 25.24544 E,711_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:02:00Z,1,LUCAS_711,SRP430822
SRR24068393,AMPLICON,487,5396301,PRJNA952168,SAMN34067386,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2410721,UNIVERSITY OF ZURICH,2018-09-18,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",20cm,112,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX19869642,Finland,Europe,Finland,Illumina MiSeq,63.93227 N 25.24544 E,711_HJVJHDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_711,SRP430822
SRR24068394,AMPLICON,487,67554298,PRJNA952168,SAMN34067385,"MIMS.me,MIGS/MIMS/MIMARKS.soil",27403245,UNIVERSITY OF ZURICH,2018-09-11,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",20cm,141,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19869641,France,Europe,France,Illumina MiSeq,47.83336 N 0.53223 E,710_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_710,SRP430822
SRR24068395,AMPLICON,487,4392487,PRJNA952168,SAMN34067385,"MIMS.me,MIGS/MIMS/MIMARKS.soil",1961039,UNIVERSITY OF ZURICH,2018-09-11,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",20cm,141,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19869640,France,Europe,France,Illumina MiSeq,47.83336 N 0.53223 E,710_HJVJHDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_710,SRP430822
SRR24068396,AMPLICON,487,8747396,PRJNA952168,SAMN34067264,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3649180,UNIVERSITY OF ZURICH,2018-08-13,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",20cm,155,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19869639,Poland,Europe,Poland,Illumina MiSeq,50.95224 N 17.71523 E,589_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_589,SRP430822
SRR24068397,AMPLICON,487,113735169,PRJNA952168,SAMN34067384,"MIMS.me,MIGS/MIMS/MIMARKS.soil",46634878,UNIVERSITY OF ZURICH,2018-09-05,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",20cm,247,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19869638,Sweden,Europe,Sweden,Illumina MiSeq,67.14423 N 22.35073 E,709_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:02:00Z,1,LUCAS_709,SRP430822
SRR24068398,AMPLICON,487,5252342,PRJNA952168,SAMN34067384,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2353099,UNIVERSITY OF ZURICH,2018-09-05,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",20cm,247,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19869637,Sweden,Europe,Sweden,Illumina MiSeq,67.14423 N 22.35073 E,709_HJVJHDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_709,SRP430822
SRR24068399,AMPLICON,487,99350372,PRJNA952168,SAMN34067383,"MIMS.me,MIGS/MIMS/MIMARKS.soil",41046133,UNIVERSITY OF ZURICH,2018-09-03,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",20cm,241,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19869636,Bulgaria,Europe,Bulgaria,Illumina MiSeq,43.70687 N 26.44964 E,708_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:02:00Z,1,LUCAS_708,SRP430822
SRR24068400,AMPLICON,487,4756046,PRJNA952168,SAMN34067383,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2134509,UNIVERSITY OF ZURICH,2018-09-03,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",20cm,241,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19869635,Bulgaria,Europe,Bulgaria,Illumina MiSeq,43.70687 N 26.44964 E,708_HJVJHDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_708,SRP430822
SRR24068401,AMPLICON,487,107106661,PRJNA952168,SAMN34067382,"MIMS.me,MIGS/MIMS/MIMARKS.soil",43470445,UNIVERSITY OF ZURICH,2018-08-28,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",20cm,875,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19869634,Spain,Europe,Spain,Illumina MiSeq,41.41655 N 4.40573 W,707_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:02:00Z,1,LUCAS_707,SRP430822
SRR24068402,AMPLICON,487,4256822,PRJNA952168,SAMN34067278,"MIMS.me,MIGS/MIMS/MIMARKS.soil",1859254,UNIVERSITY OF ZURICH,2018-08-02,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",20cm,206,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19869633,Czech Republic,Europe,Czech Republic,Illumina MiSeq,50.26394 N 14.78596 E,603_HJTTNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_603,SRP430822
SRR24068403,AMPLICON,487,75649234,PRJNA952168,SAMN34067540,"MIMS.me,MIGS/MIMS/MIMARKS.soil",30270538,UNIVERSITY OF ZURICH,2018-10-01,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,244,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19869632,Sweden,Europe,Sweden,Illumina MiSeq,59.91502 N 12.97864 E,865_HJVYNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:02:00Z,1,LUCAS_865,SRP430822
SRR24068404,AMPLICON,487,58153944,PRJNA952168,SAMN34067540,"MIMS.me,MIGS/MIMS/MIMARKS.soil",24216933,UNIVERSITY OF ZURICH,2018-10-01,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",20cm,244,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19869631,Sweden,Europe,Sweden,Illumina MiSeq,59.91502 N 12.97864 E,865_HJVJHDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:02:00Z,1,LUCAS_865,SRP430822
SRR24068405,AMPLICON,487,48000640,PRJNA952168,SAMN34067539,"MIMS.me,MIGS/MIMS/MIMARKS.soil",16346704,UNIVERSITY OF ZURICH,2018-09-25,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",20cm,251,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19869630,Germany,Europe,Germany,Illumina MiSeq,50.97289 N 9.24543 E,864_HJVYNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:02:00Z,1,LUCAS_864,SRP430822
SRR24068406,AMPLICON,487,46298490,PRJNA952168,SAMN34067539,"MIMS.me,MIGS/MIMS/MIMARKS.soil",16972906,UNIVERSITY OF ZURICH,2018-09-25,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",20cm,251,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19869629,Germany,Europe,Germany,Illumina MiSeq,50.97289 N 9.24543 E,864_HJVJHDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:02:00Z,1,LUCAS_864,SRP430822
SRR24068407,AMPLICON,487,71008350,PRJNA952168,SAMN34067538,"MIMS.me,MIGS/MIMS/MIMARKS.soil",28228678,UNIVERSITY OF ZURICH,2018-10-09,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",20cm,397,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19869628,Sweden,Europe,Sweden,Illumina MiSeq,60.42827 N 14.07612 E,863_HJVYNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:02:00Z,1,LUCAS_863,SRP430822
SRR24068408,AMPLICON,487,54205538,PRJNA952168,SAMN34067538,"MIMS.me,MIGS/MIMS/MIMARKS.soil",22406101,UNIVERSITY OF ZURICH,2018-10-09,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",20cm,397,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19869627,Sweden,Europe,Sweden,Illumina MiSeq,60.42827 N 14.07612 E,863_HJVJHDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:02:00Z,1,LUCAS_863,SRP430822
SRR24068409,AMPLICON,487,96770357,PRJNA952168,SAMN34067537,"MIMS.me,MIGS/MIMS/MIMARKS.soil",37646400,UNIVERSITY OF ZURICH,2018-10-09,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",20cm,170,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19869626,Greece,Europe,Greece,Illumina MiSeq,38.47263 N 22.80436 E,862_HJVYNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_862,SRP430822
SRR24068410,AMPLICON,487,75093906,PRJNA952168,SAMN34067537,"MIMS.me,MIGS/MIMS/MIMARKS.soil",30491985,UNIVERSITY OF ZURICH,2018-10-09,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",20cm,170,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19869625,Greece,Europe,Greece,Illumina MiSeq,38.47263 N 22.80436 E,862_HJVJHDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:02:00Z,1,LUCAS_862,SRP430822
SRR24068411,AMPLICON,487,34623591,PRJNA952168,SAMN34067536,"MIMS.me,MIGS/MIMS/MIMARKS.soil",13806254,UNIVERSITY OF ZURICH,2018-10-18,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",20cm,134,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX19869624,Sweden,Europe,Sweden,Illumina MiSeq,59.80354 N 12.18632 E,861_HJVYNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:02:00Z,1,LUCAS_861,SRP430822
SRR24068412,AMPLICON,487,27658350,PRJNA952168,SAMN34067536,"MIMS.me,MIGS/MIMS/MIMARKS.soil",11510998,UNIVERSITY OF ZURICH,2018-10-18,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",20cm,134,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX19869623,Sweden,Europe,Sweden,Illumina MiSeq,59.80354 N 12.18632 E,861_HJVJHDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:01:00Z,1,LUCAS_861,SRP430822
SRR24068413,AMPLICON,487,124683942,PRJNA952168,SAMN34067277,"MIMS.me,MIGS/MIMS/MIMARKS.soil",49996771,UNIVERSITY OF ZURICH,2018-08-21,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",20cm,12,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19869622,France,Europe,France,Illumina MiSeq,49.36477 N 1.49192 W,602_HLTHGDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:02:00Z,1,LUCAS_602,SRP430822
SRR24068414,AMPLICON,487,56332260,PRJNA952168,SAMN34067535,"MIMS.me,MIGS/MIMS/MIMARKS.soil",23756552,UNIVERSITY OF ZURICH,2018-09-25,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",20cm,336,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX19869621,Germany,Europe,Germany,Illumina MiSeq,50.86571 N 9.3608 E,860_HJVYNDRXX,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-06-09T00:00:00Z,2023-04-05T03:02:00Z,1,LUCAS_860,SRP430822
